py_fun_name,c_fun_name,lineno,methods_table,path
_crash_if_csrc_ubsan,THPModule_crashIfCsrcUBSAN,537,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_crash_if_aten_asan,THPModule_crashIfATenASAN,538,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_show_config,THPModule_showConfig,539,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_parallel_info,THPModule_parallelInfo,540,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_set_backcompat_broadcast_warn,THPModule_setBackcompatBroadcastWarn,541,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_get_backcompat_broadcast_warn,THPModule_getBackcompatBroadcastWarn,542,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_set_backcompat_keepdim_warn,THPModule_setBackcompatKeepdimWarn,543,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_get_backcompat_keepdim_warn,THPModule_getBackcompatKeepdimWarn,544,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
get_num_threads,THPModule_getNumThreads,545,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
set_num_threads,THPModule_setNumThreads,546,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
get_num_interop_threads,THPModule_getNumInteropThreads,547,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
set_num_interop_threads,THPModule_setNumInteropThreads,548,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_get_cudnn_enabled,THPModule_userEnabledCuDNN,549,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_set_cudnn_enabled,THPModule_setUserEnabledCuDNN,550,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_get_mkldnn_enabled,THPModule_userEnabledMkldnn,551,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_set_mkldnn_enabled,THPModule_setUserEnabledMkldnn,552,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_get_cudnn_benchmark,THPModule_benchmarkCuDNN,553,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_set_cudnn_benchmark,THPModule_setBenchmarkCuDNN,554,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_get_cudnn_deterministic,THPModule_deterministicCuDNN,555,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_set_cudnn_deterministic,THPModule_setDeterministicCuDNN,556,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_to_dlpack,THPModule_toDLPack,557,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_from_dlpack,THPModule_fromDLPack,558,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
set_flush_denormal,THPModule_setFlushDenormal,559,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
get_default_dtype,THPModule_getDefaultDtype,560,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_get_default_device,THPModule_getDefaultDevice,561,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_get_qengine,THPModule_qEngine,562,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_set_qengine,THPModule_setQEngine,563,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_supported_qengines,THPModule_supportedQEngines,564,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
_is_xnnpack_enabled,THPModule_isEnabledXNNPACK,565,TorchMethods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Module.cpp
__reduce__,THPQScheme_reduce,30,THPQScheme_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\QScheme.cpp
numel,THPSize_numel,178,THPSize_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Size.cpp
__reduce__,THPSize_reduce,179,THPSize_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\Size.cpp
set_grad_enabled,set_grad_enabled,109,methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\autograd\init.cpp
is_grad_enabled,is_grad_enabled,110,methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\autograd\init.cpp
set_anomaly_enabled,set_anomaly_mode_enabled,111,methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\autograd\init.cpp
is_anomaly_enabled,is_anomaly_mode_enabled,112,methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\autograd\init.cpp
run_backward,THPEngine_run_backward,249,THPEngine_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\autograd\python_engine.cpp
queue_callback,THPEngine_queue_callback,250,THPEngine_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\autograd\python_engine.cpp
is_checkpoint_valid,THPEngine_is_checkpoint_valid,251,THPEngine_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\autograd\python_engine.cpp
apply,THPFunction_apply,992,THPFunction_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\autograd\python_function.cpp
_do_backward,THPFunction_do_backward,993,THPFunction_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\autograd\python_function.cpp
_register_hook_dict,THPFunction__register_hook_dict,994,THPFunction_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\autograd\python_function.cpp
register_hook,THPFunction_register_hook,995,THPFunction_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\autograd\python_function.cpp
_make_subclass,THPVariable_make_subclass,542,extra_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\autograd\python_variable.cpp
from_ipc_handle,THCPEvent_from_ipc_handle,155,THCPEvent_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Event.cpp
record,THCPEvent_record,157,THCPEvent_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Event.cpp
wait,THCPEvent_wait,158,THCPEvent_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Event.cpp
query,THCPEvent_query,159,THCPEvent_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Event.cpp
elapsed_time,THCPEvent_elapsed_time,160,THCPEvent_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Event.cpp
synchronize,THCPEvent_synchronize,161,THCPEvent_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Event.cpp
ipc_handle,THCPEvent_ipc_handle,163,THCPEvent_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Event.cpp
_cuda_init,THCPModule_initExtension,486,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_setDevice,THCPModule_setDevice_wrap,487,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_getDevice,THCPModule_getDevice_wrap,488,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_getDeviceCount,THCPModule_getDeviceCount_wrap,489,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_isInBadFork,THCPModule_isInBadFork,490,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_getCurrentStream,THCPModule_getCurrentStream_wrap,491,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_getDefaultStream,THCPModule_getDefaultStream_wrap,493,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_getCurrentBlasHandle,THCPModule_getCurrentBlasHandle_wrap,495,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_setStream,THCPModule_setStream_wrap,496,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_isDriverSufficient,THCPModule_isDriverSufficient,497,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_getDriverVersion,THCPModule_getDriverVersion,498,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_getCompiledVersion,THCPModule_getCompiledVersion,499,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_hasPrimaryContext,THCPModule_hasPrimaryContext,500,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_emptyCache,THCPModule_emptyCache,501,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_memoryStats,THCPModule_memoryStats,502,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_resetAccumulatedMemoryStats,THCPModule_resetAccumulatedMemoryStats,503,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_resetPeakMemoryStats,THCPModule_resetPeakMemoryStats,504,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_memorySnapshot,THCPModule_memorySnapshot,505,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_cudaHostAllocator,THCPModule_cudaHostAllocator,506,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_cudaCachingAllocator_raw_alloc,THCPModule_cudaCachingAllocator_raw_alloc,507,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_cudaCachingAllocator_raw_delete,THCPModule_cudaCachingAllocator_raw_delete,508,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_synchronize,THCPModule_cudaSynchronize,509,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_ipc_collect,THCPModule_cudaIPCCollect,510,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_sleep,THCPModule_cudaSleep,511,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_lock_mutex,THCPModule_cudaLockMutex,512,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_cuda_unlock_mutex,THCPModule_cudaUnlockMutex,513,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_nccl_version,THCPModule_nccl_version,515,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_nccl_unique_id,THCPModule_nccl_unique_id,516,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_nccl_init_rank,THCPModule_nccl_init_rank,517,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_nccl_reduce,THCPModule_nccl_reduce,518,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_nccl_all_reduce,THCPModule_nccl_all_reduce,519,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
_nccl_broadcast,THCPModule_nccl_broadcast,520,_THCPModule_methods,F:\DLFs_dataset\pytorch\pytorch-1.5.0\torch\csrc\cuda\Module.cpp
