path,c_class_name,py_class_name,lineno
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\generator_py.cc,GeneratorState,GeneratorState,34
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\generator_py.cc,mt19937_64,mt19937_64,40
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\global_value_getter_setter.cc,GlobalVarGetterSetterRegistry,GlobalVarGetterSetterRegistry,185
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\global_value_getter_setter.cc,GlobalVarGetterSetterRegistry,GlobalVarGetterSetterRegistry,185
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\nccl_wrapper_py.cc,NCCLWrapper,Nccl,45
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\nccl_wrapper_py.cc,NCCLWrapper,Nccl,45
path,c_fun_name,py_fun_name,lineno
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,SetNumThreads,set_num_threads,511
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,GetNCCLVersion,nccl_version,520
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,lambda expression,wait_device,523
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,lambda expression,save_op_version_info,557
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,lambda expression,get_xpu_device_version,1674
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,IsCompiledWithAscend,is_compiled_with_ascend,2072
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,SupportsBfloat16FastPerformance,supports_bfloat16_fast_performance,2079
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,IsCompiledWithBrpc,is_compiled_with_brpc,2081
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,lambda expression,get_float_stats,2087
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,CudaNvtxRangePush,nvprof_nvtx_push,2335
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,CudaNvtxRangePop,nvprof_nvtx_pop,2336
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,NvprofEnableRecordEvent,nvprof_enable_record_event,2337
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,NvprofDisableRecordEvent,nvprof_disable_record_event,2338
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,lambda expression,npu_prof_destropy_config,2368
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,SetNumThreads,set_num_threads,511
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,GetNCCLVersion,nccl_version,520
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,lambda expression,wait_device,523
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,lambda expression,save_op_version_info,557
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,lambda expression,get_xpu_device_version,1674
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,IsCompiledWithAscend,is_compiled_with_ascend,2072
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,SupportsBfloat16FastPerformance,supports_bfloat16_fast_performance,2079
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,IsCompiledWithBrpc,is_compiled_with_brpc,2081
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,lambda expression,get_float_stats,2087
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,CudaNvtxRangePush,nvprof_nvtx_push,2335
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,CudaNvtxRangePop,nvprof_nvtx_pop,2336
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,NvprofEnableRecordEvent,nvprof_enable_record_event,2337
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,NvprofDisableRecordEvent,nvprof_disable_record_event,2338
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\pybind.cc,lambda expression,npu_prof_destropy_config,2368
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\io.cc,lambda expression,load_lod_tensor_from_memory,89
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\io.cc,lambda expression,load_selected_rows_from_memory,102
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\io.cc,lambda expression,load_lod_tensor_from_memory,89
F:\DLFs_dataset\paddle\Paddle-2.2.0\paddle\fluid\pybind\io.cc,lambda expression,load_selected_rows_from_memory,102
