c_path,lineno,module_name,c_class_name,py_class_name
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\pybind.cc,1348,core_noavx,Place,Place
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\pybind.cc,1382,core_noavx,OperatorBase,Operator
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\pybind.cc,1421,core_noavx,ExecutorPrepareContext,ExecutorPrepareContext
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\pybind.cc,1424,core_noavx,TrainerBase,TrainerBase
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\pybind.cc,1433,core_noavx,Executor,Executor
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\pybind.cc,1536,core_noavx,LoDRankTable,LodRankTable
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\pybind.cc,1545,core_noavx,LoDTensorArray,LoDTensorArray
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\pybind.cc,1604,core_noavx,FetchList,FetchList
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\pybind.cc,1648,core_noavx,FetchUnmergedList,FetchUnmergedList
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\pybind.cc,1725,core_noavx,Pass,Pass
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\pybind.cc,1760,core_noavx,PassBuilder,PassBuilder
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\pybind.cc,1778,core_noavx,ParallelExecutor,ParallelExecutor
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\pybind.cc,1779,core_noavx,ExecutionStrategy,ExecutionStrategy
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\pybind.cc,1896,core_noavx,BuildStrategy,BuildStrategy
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\box_helper_py.cc,41,core_avx,BoxHelper,BoxPS
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\box_helper_py.cc,62,core_avx,BoxWrapper,BoxWrapper
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\box_helper_py.cc,41,core_noavx,BoxHelper,BoxPS
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\box_helper_py.cc,62,core_noavx,BoxWrapper,BoxWrapper
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\communicator_py.cc,42,core_avx,Communicator,DistCommunicator
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\communicator_py.cc,42,core_noavx,Communicator,DistCommunicator
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\data_set_py.cc,184,core_avx,Dataset,Dataset
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\data_set_py.cc,296,core_avx,IterableDatasetWrapper,IterableDatasetWrapper
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\data_set_py.cc,184,core_noavx,Dataset,Dataset
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\data_set_py.cc,296,core_noavx,IterableDatasetWrapper,IterableDatasetWrapper
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\fleet_wrapper_py.cc,44,core_avx,FleetWrapper,Fleet
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\fleet_wrapper_py.cc,44,core_noavx,FleetWrapper,Fleet
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\global_value_getter_setter.cc,303,core_avx,GlobalVarGetterSetterRegistry,GlobalVarGetterSetterRegistry
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\global_value_getter_setter.cc,303,core_noavx,GlobalVarGetterSetterRegistry,GlobalVarGetterSetterRegistry
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\gloo_wrapper_py.cc,34,core_avx,GlooWrapper,Gloo
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\gloo_wrapper_py.cc,34,core_noavx,GlooWrapper,Gloo
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\ir.cc,55,core_avx,Graph,Graph
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\ir.cc,129,core_avx,Node,Node
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\ir.cc,55,core_noavx,Graph,Graph
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\ir.cc,129,core_noavx,Node,Node
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\nccl_wrapper_py.cc,45,core_avx,NCCLWrapper,Nccl
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\nccl_wrapper_py.cc,45,core_noavx,NCCLWrapper,Nccl
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\protobuf.cc,47,core_avx,ProgramDesc,ProgramDesc
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\protobuf.cc,85,core_avx,BlockDesc,BlockDesc
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\protobuf.cc,147,core_avx,VarDesc,VarDesc
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\protobuf.cc,214,core_avx,OpDesc,OpDesc
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\protobuf.cc,47,core_noavx,ProgramDesc,ProgramDesc
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\protobuf.cc,85,core_noavx,BlockDesc,BlockDesc
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\protobuf.cc,147,core_noavx,VarDesc,VarDesc
F:\DLFs_dataset\paddle\Paddle-1.8.0\paddle\fluid\pybind\protobuf.cc,214,core_noavx,OpDesc,OpDesc
